cycle,state,district,winner_party
2020,AK,01,R
2020,AL,01,R
2020,AL,02,R
2020,AL,03,R
2020,AL,04,R
2020,AL,05,R
2020,AL,06,R
2020,AL,07,D
2020,AR,01,R
2020,AR,02,R
2020,AR,03,R
2020,AR,04,R
2020,AZ,01,D
2020,AZ,02,D
2020,AZ,03,D
2020,AZ,04,R
2020,AZ,05,R
2020,AZ,06,R
2020,AZ,07,D
2020,AZ,08,R
2020,AZ,09,D
2020,CA,01,R
2020,CA,02,D
2020,CA,03,D
2020,CA,04,R
2020,CA,05,D
2020,CA,06,D
2020,CA,07,D
2020,CA,08,R
2020,CA,09,D
2020,CA,10,D
2020,CA,11,D
2020,CA,12,D
2020,CA,13,D
2020,CA,14,D
2020,CA,15,D
2020,CA,16,D
2020,CA,17,D
2020,CA,18,D
2020,CA,19,D
2020,CA,20,D
2020,CA,21,R
2020,CA,22,R
2020,CA,23,R
2020,CA,24,D
2020,CA,25,R
2020,CA,26,D
2020,CA,27,D
2020,CA,28,D
2020,CA,29,D
2020,CA,30,D
2020,CA,31,D
2020,CA,32,D
2020,CA,33,D
2020,CA,34,D
2020,CA,35,D
2020,CA,36,D
2020,CA,37,D
2020,CA,38,D
2020,CA,39,R
2020,CA,40,D
2020,CA,41,D
2020,CA,42,R
2020,CA,43,D
2020,CA,44,D
2020,CA,45,D
2020,CA,46,D
2020,CA,47,D
2020,CA,48,R
2020,CA,49,D
2020,CA,50,R
2020,CA,51,D
2020,CA,52,D
2020,CA,53,D
2020,CO,01,D
2020,CO,02,D
2020,CO,03,R
2020,CO,04,R
2020,CO,05,R
2020,CO,06,D
2020,CO,07,D
2020,CT,01,D
2020,CT,02,D
2020,CT,03,D
2020,CT,04,D
2020,CT,05,D
2020,DE,01,D
2020,FL,01,R
2020,FL,02,R
2020,FL,03,R
2020,FL,04,R
2020,FL,05,D
2020,FL,06,R
2020,FL,07,D
2020,FL,08,R
2020,FL,09,D
2020,FL,10,D
2020,FL,11,R
2020,FL,12,R
2020,FL,13,D
2020,FL,14,D
2020,FL,15,R
2020,FL,16,R
2020,FL,17,R
2020,FL,18,R
2020,FL,19,R
2020,FL,20,D
2020,FL,21,D
2020,FL,22,D
2020,FL,23,D
2020,FL,24,D
2020,FL,25,R
2020,FL,26,R
2020,FL,27,R
2020,GA,01,R
2020,GA,02,D
2020,GA,03,R
2020,GA,04,D
2020,GA,05,D
2020,GA,06,D
2020,GA,07,D
2020,GA,08,R
2020,GA,09,R
2020,GA,10,R
2020,GA,11,R
2020,GA,12,R
2020,GA,13,D
2020,GA,14,R
2020,HI,01,D
2020,HI,02,D
2020,IA,01,R
2020,IA,02,R
2020,IA,03,D
2020,IA,04,R
2020,ID,01,R
2020,ID,02,R
2020,IL,01,D
2020,IL,02,D
2020,IL,03,D
2020,IL,04,D
2020,IL,05,D
2020,IL,06,D
2020,IL,07,D
2020,IL,08,D
2020,IL,09,D
2020,IL,10,D
2020,IL,11,D
2020,IL,12,R
2020,IL,13,R
2020,IL,14,D
2020,IL,15,R
2020,IL,16,R
2020,IL,17,D
2020,IL,18,R
2020,IN,01,D
2020,IN,02,R
2020,IN,03,R
2020,IN,04,R
2020,IN,05,R
2020,IN,06,R
2020,IN,07,D
2020,IN,08,R
2020,IN,09,R
2020,KS,01,R
2020,KS,02,R
2020,KS,03,D
2020,KS,04,R
2020,KY,01,R
2020,KY,02,R
2020,KY,03,D
2020,KY,04,R
2020,KY,05,R
2020,KY,06,R
2020,MA,01,D
2020,MA,02,D
2020,MA,03,D
2020,MA,04,D
2020,MA,05,D
2020,MA,06,D
2020,MA,07,D
2020,MA,08,D
2020,MA,09,D
2020,MD,01,R
2020,MD,02,D
2020,MD,03,D
2020,MD,04,D
2020,MD,05,D
2020,MD,06,D
2020,MD,07,D
2020,MD,08,D
2020,ME,01,D
2020,ME,02,D
2020,MI,01,R
2020,MI,02,R
2020,MI,03,R
2020,MI,04,R
2020,MI,05,D
2020,MI,06,R
2020,MI,07,R
2020,MI,08,D
2020,MI,09,D
2020,MI,10,R
2020,MI,11,D
2020,MI,12,D
2020,MI,13,D
2020,MI,14,D
2020,MN,01,R
2020,MN,02,D
2020,MN,03,D
2020,MN,04,D
2020,MN,05,D
2020,MN,06,R
2020,MN,07,R
2020,MN,08,R
2020,MO,01,D
2020,MO,02,R
2020,MO,03,R
2020,MO,04,R
2020,MO,05,D
2020,MO,06,R
2020,MO,07,R
2020,MO,08,R
2020,MS,01,R
2020,MS,02,D
2020,MS,03,R
2020,MS,04,R
2020,MT,01,R
2020,NC,01,D
2020,NC,02,D
2020,NC,03,R
2020,NC,04,D
2020,NC,05,R
2020,NC,06,D
2020,NC,07,R
2020,NC,08,R
2020,NC,09,R
2020,NC,10,R
2020,NC,11,R
2020,NC,12,D
2020,NC,13,R
2020,ND,01,R
2020,NE,01,R
2020,NE,02,R
2020,NE,03,R
2020,NH,01,D
2020,NH,02,D
2020,NJ,01,D
2020,NJ,02,R
2020,NJ,03,D
2020,NJ,04,R
2020,NJ,05,D
2020,NJ,06,D
2020,NJ,07,D
2020,NJ,08,D
2020,NJ,09,D
2020,NJ,10,D
2020,NJ,11,D
2020,NJ,12,D
2020,NM,01,D
2020,NM,02,R
2020,NM,03,D
2020,NV,01,D
2020,NV,02,R
2020,NV,03,D
2020,NV,04,D
2020,NY,01,R
2020,NY,02,R
2020,NY,03,D
2020,NY,04,D
2020,NY,05,D
2020,NY,06,D
2020,NY,07,D
2020,NY,08,D
2020,NY,09,D
2020,NY,10,D
2020,NY,11,R
2020,NY,12,D
2020,NY,13,D
2020,NY,14,D
2020,NY,15,D
2020,NY,16,D
2020,NY,17,D
2020,NY,18,D
2020,NY,19,D
2020,NY,20,D
2020,NY,21,R
2020,NY,22,R
2020,NY,23,R
2020,NY,24,R
2020,NY,25,D
2020,NY,26,D
2020,NY,27,R
2020,OH,01,R
2020,OH,02,R
2020,OH,03,D
2020,OH,04,R
2020,OH,05,R
2020,OH,06,R
2020,OH,07,R
2020,OH,08,R
2020,OH,09,D
2020,OH,10,R
2020,OH,11,D
2020,OH,12,R
2020,OH,13,D
2020,OH,14,R
2020,OH,15,R
2020,OH,16,R
2020,OK,01,R
2020,OK,02,R
2020,OK,03,R
2020,OK,04,R
2020,OK,05,R
2020,OR,01,D
2020,OR,02,R
2020,OR,03,D
2020,OR,04,D
2020,OR,05,D
2020,PA,01,R
2020,PA,02,D
2020,PA,03,D
2020,PA,04,D
2020,PA,05,D
2020,PA,06,D
2020,PA,07,D
2020,PA,08,D
2020,PA,09,R
2020,PA,10,R
2020,PA,11,R
2020,PA,12,R
2020,PA,13,R
2020,PA,14,R
2020,PA,15,R
2020,PA,16,R
2020,PA,17,D
2020,PA,18,D
2020,PR,01,O
2020,RI,01,D
2020,RI,02,D
2020,SC,01,R
2020,SC,02,R
2020,SC,03,R
2020,SC,04,R
2020,SC,05,R
2020,SC,06,D
2020,SC,07,R
2020,SD,01,R
2020,TN,01,R
2020,TN,02,R
2020,TN,03,R
2020,TN,04,R
2020,TN,05,D
2020,TN,06,R
2020,TN,07,R
2020,TN,08,R
2020,TN,09,D
2020,TX,01,R
2020,TX,02,R
2020,TX,03,R
2020,TX,04,R
2020,TX,05,R
2020,TX,06,R
2020,TX,07,D
2020,TX,08,R
2020,TX,09,D
2020,TX,10,R
2020,TX,11,R
2020,TX,12,R
2020,TX,13,R
2020,TX,14,R
2020,TX,15,D
2020,TX,16,D
2020,TX,17,R
2020,TX,18,D
2020,TX,19,R
2020,TX,20,D
2020,TX,21,R
2020,TX,22,R
2020,TX,23,R
2020,TX,24,R
2020,TX,25,R
2020,TX,26,R
2020,TX,27,R
2020,TX,28,D
2020,TX,29,D
2020,TX,30,D
2020,TX,31,R
2020,TX,32,D
2020,TX,33,D
2020,TX,34,D
2020,TX,35,D
2020,TX,36,R
2020,UT,01,R
2020,UT,02,R
2020,UT,03,R
2020,UT,04,R
2020,VA,01,R
2020,VA,02,D
2020,VA,03,D
2020,VA,04,D
2020,VA,05,R
2020,VA,06,R
2020,VA,07,D
2020,VA,08,D
2020,VA,09,R
2020,VA,10,D
2020,VA,11,D
2020,VT,01,D
2020,WA,01,D
2020,WA,02,D
2020,WA,03,R
2020,WA,04,R
2020,WA,05,R
2020,WA,06,D
2020,WA,07,D
2020,WA,08,D
2020,WA,09,D
2020,WA,10,D
2020,WI,01,R
2020,WI,02,D
2020,WI,03,D
2020,WI,04,D
2020,WI,05,R
2020,WI,06,R
2020,WI,07,R
2020,WI,08,R
2020,WV,01,R
2020,WV,02,R
2020,WV,03,R
2020,WY,01,R
2022,AK,01,D
2022,AL,01,R
2022,AL,02,R
2022,AL,03,R
2022,AL,04,R
2022,AL,05,R
2022,AL,06,R
2022,AL,07,D
2022,AR,01,R
2022,AR,02,R
2022,AR,03,R
2022,AR,04,R
2022,AZ,01,R
2022,AZ,02,R
2022,AZ,03,D
2022,AZ,04,D
2022,AZ,05,R
2022,AZ,06,R
2022,AZ,07,D
2022,AZ,08,R
2022,AZ,09,R
2022,CA,01,R
2022,CA,02,D
2022,CA,03,R
2022,CA,04,D
2022,CA,05,R
2022,CA,06,D
2022,CA,07,D
2022,CA,08,D
2022,CA,09,D
2022,CA,10,D
2022,CA,11,D
2022,CA,12,D
2022,CA,13,R
2022,CA,14,D
2022,CA,15,D
2022,CA,16,D
2022,CA,17,D
2022,CA,18,D
2022,CA,19,D
2022,CA,20,R
2022,CA,21,D
2022,CA,22,R
2022,CA,23,R
2022,CA,24,D
2022,CA,25,D
2022,CA,26,D
2022,CA,27,R
2022,CA,28,D
2022,CA,29,D
2022,CA,30,D
2022,CA,31,D
2022,CA,32,D
2022,CA,33,D
2022,CA,34,D
2022,CA,35,D
2022,CA,36,D
2022,CA,37,D
2022,CA,38,D
2022,CA,39,D
2022,CA,40,R
2022,CA,41,R
2022,CA,42,D
2022,CA,43,D
2022,CA,44,D
2022,CA,45,R
2022,CA,46,D
2022,CA,47,D
2022,CA,48,R
2022,CA,49,D
2022,CA,50,D
2022,CA,51,D
2022,CA,52,D
2022,CO,01,D
2022,CO,02,D
2022,CO,03,R
2022,CO,04,R
2022,CO,05,R
2022,CO,06,D
2022,CO,07,D
2022,CO,08,D
2022,CT,01,D
2022,CT,02,D
2022,CT,03,D
2022,CT,04,D
2022,CT,05,D
2022,DE,01,D
2022,FL,01,R
2022,FL,02,R
2022,FL,03,R
2022,FL,04,R
2022,FL,05,R
2022,FL,06,R
2022,FL,07,R
2022,FL,08,R
2022,FL,09,D
2022,FL,10,D
2022,FL,11,R
2022,FL,12,R
2022,FL,13,R
2022,FL,14,D
2022,FL,15,R
2022,FL,16,R
2022,FL,17,R
2022,FL,18,R
2022,FL,19,R
2022,FL,20,D
2022,FL,21,R
2022,FL,22,D
2022,FL,23,D
2022,FL,24,D
2022,FL,25,D
2022,FL,26,R
2022,FL,27,R
2022,FL,28,R
2022,GA,01,R
2022,GA,02,D
2022,GA,03,R
2022,GA,04,D
2022,GA,05,D
2022,GA,06,R
2022,GA,07,D
2022,GA,08,R
2022,GA,09,R
2022,GA,10,R
2022,GA,11,R
2022,GA,12,R
2022,GA,13,D
2022,GA,14,R
2022,HI,01,D
2022,HI,02,D
2022,IA,01,R
2022,IA,02,R
2022,IA,03,R
2022,IA,04,R
2022,ID,01,R
2022,ID,02,R
2022,IL,01,D
2022,IL,02,D
2022,IL,03,D
2022,IL,04,D
2022,IL,05,D
2022,IL,06,D
2022,IL,07,D
2022,IL,08,D
2022,IL,09,D
2022,IL,10,D
2022,IL,11,D
2022,IL,12,R
2022,IL,13,D
2022,IL,14,D
2022,IL,15,R
2022,IL,16,R
2022,IL,17,D
2022,IN,01,D
2022,IN,02,R
2022,IN,03,R
2022,IN,04,R
2022,IN,05,R
2022,IN,06,R
2022,IN,07,D
2022,IN,08,R
2022,IN,09,R
2022,KS,01,R
2022,KS,02,R
2022,KS,03,D
2022,KS,04,R
2022,KY,01,R
2022,KY,02,R
2022,KY,03,D
2022,KY,04,R
2022,KY,05,R
2022,KY,06,R
2022,MA,01,D
2022,MA,02,D
2022,MA,03,D
2022,MA,04,D
2022,MA,05,D
2022,MA,06,D
2022,MA,07,D
2022,MA,08,D
2022,MA,09,D
2022,MD,01,R
2022,MD,02,D
2022,MD,03,D
2022,MD,04,D
2022,MD,05,D
2022,MD,06,D
2022,MD,07,D
2022,MD,08,D
2022,ME,01,D
2022,ME,02,D
2022,MI,01,R
2022,MI,02,R
2022,MI,03,D
2022,MI,04,R
2022,MI,05,R
2022,MI,06,D
2022,MI,07,D
2022,MI,08,D
2022,MI,09,R
2022,MI,10,R
2022,MI,11,D
2022,MI,12,D
2022,MI,13,D
2022,MN,01,R
2022,MN,02,D
2022,MN,03,D
2022,MN,04,D
2022,MN,05,D
2022,MN,06,R
2022,MN,07,R
2022,MN,08,R
2022,MO,01,D
2022,MO,02,R
2022,MO,03,R
2022,MO,04,R
2022,MO,05,D
2022,MO,06,R
2022,MO,07,R
2022,MO,08,R
2022,MS,01,R
2022,MS,02,D
2022,MS,03,R
2022,MS,04,R
2022,MT,01,R
2022,MT,02,R
2022,NC,01,D
2022,NC,02,D
2022,NC,03,R
2022,NC,04,D
2022,NC,05,R
2022,NC,06,D
2022,NC,07,R
2022,NC,08,R
2022,NC,09,R
2022,NC,10,R
2022,NC,11,R
2022,NC,12,D
2022,NC,13,D
2022,NC,14,D
2022,ND,01,R
2022,NE,01,R
2022,NE,02,R
2022,NE,03,R
2022,NH,01,D
2022,NH,02,D
2022,NJ,01,D
2022,NJ,02,R
2022,NJ,03,D
2022,NJ,04,R
2022,NJ,05,D
2022,NJ,06,D
2022,NJ,07,R
2022,NJ,08,D
2022,NJ,09,D
2022,NJ,10,D
2022,NJ,11,D
2022,NJ,12,D
2022,NM,01,D
2022,NM,02,D
2022,NM,03,D
2022,NV,01,D
2022,NV,02,R
2022,NV,03,D
2022,NV,04,D
2022,NY,01,R
2022,NY,02,R
2022,NY,03,R
2022,NY,04,D
2022,NY,05,D
2022,NY,06,D
2022,NY,07,D
2022,NY,08,D
2022,NY,09,D
2022,NY,10,D
2022,NY,11,R
2022,NY,12,D
2022,NY,13,D
2022,NY,14,D
2022,NY,15,D
2022,NY,16,D
2022,NY,17,D
2022,NY,18,D
2022,NY,19,R
2022,NY,20,D
2022,NY,21,R
2022,NY,22,D
2022,NY,23,R
2022,NY,24,R
2022,NY,25,D
2022,NY,26,D
2022,OH,01,D
2022,OH,02,R
2022,OH,03,D
2022,OH,04,R
2022,OH,05,R
2022,OH,06,R
2022,OH,07,R
2022,OH,08,R
2022,OH,09,D
2022,OH,10,R
2022,OH,11,D
2022,OH,12,R
2022,OH,13,D
2022,OH,14,R
2022,OH,15,R
2022,OK,01,R
2022,OK,02,R
2022,OK,03,R
2022,OK,04,R
2022,OK,05,R
2022,OR,01,D
2022,OR,02,R
2022,OR,03,D
2022,OR,04,D
2022,OR,05,R
2022,OR,06,D
2022,PA,01,R
2022,PA,02,D
2022,PA,03,D
2022,PA,04,D
2022,PA,05,D
2022,PA,06,D
2022,PA,07,D
2022,PA,08,D
2022,PA,09,R
2022,PA,10,R
2022,PA,11,R
2022,PA,12,D
2022,PA,13,R
2022,PA,14,R
2022,PA,15,R
2022,PA,16,R
2022,PA,17,D
2022,RI,01,D
2022,RI,02,D
2022,SC,01,R
2022,SC,02,R
2022,SC,03,R
2022,SC,04,R
2022,SC,05,R
2022,SC,06,D
2022,SC,07,R
2022,SD,01,R
2022,TN,01,R
2022,TN,02,R
2022,TN,03,R
2022,TN,04,R
2022,TN,05,R
2022,TN,06,R
2022,TN,07,R
2022,TN,08,R
2022,TN,09,D
2022,TX,01,R
2022,TX,02,R
2022,TX,03,R
2022,TX,04,R
2022,TX,05,R
2022,TX,06,R
2022,TX,07,D
2022,TX,08,R
2022,TX,09,D
2022,TX,10,R
2022,TX,11,R
2022,TX,12,R
2022,TX,13,R
2022,TX,14,R
2022,TX,15,R
2022,TX,16,D
2022,TX,17,R
2022,TX,18,D
2022,TX,19,R
2022,TX,20,D
2022,TX,21,R
2022,TX,22,R
2022,TX,23,R
2022,TX,24,R
2022,TX,25,R
2022,TX,26,R
2022,TX,27,R
2022,TX,28,D
2022,TX,29,D
2022,TX,30,D
2022,TX,31,R
2022,TX,32,D
2022,TX,33,D
2022,TX,34,D
2022,TX,35,D
2022,TX,36,R
2022,TX,37,D
2022,TX,38,R
2022,UT,01,R
2022,UT,02,R
2022,UT,03,R
2022,UT,04,R
2022,VA,01,R
2022,VA,02,R
2022,VA,03,D
2022,VA,04,D
2022,VA,05,R
2022,VA,06,R
2022,VA,07,D
2022,VA,08,D
2022,VA,09,R
2022,VA,10,D
2022,VA,11,D
2022,VT,01,D
2022,WA,01,D
2022,WA,02,D
2022,WA,03,D
2022,WA,04,R
2022,WA,05,R
2022,WA,06,D
2022,WA,07,D
2022,WA,08,D
2022,WA,09,D
2022,WA,10,D
2022,WI,01,R
2022,WI,02,D
2022,WI,03,R
2022,WI,04,D
2022,WI,05,R
2022,WI,06,R
2022,WI,07,R
2022,WI,08,R
2022,WV,01,R
2022,WV,02,R
2022,WY,01,R
2024,AK,01,R
2024,AL,01,R
2024,AL,02,D
2024,AL,03,R
2024,AL,04,R
2024,AL,05,R
2024,AL,06,R
2024,AL,07,D
2024,AR,01,R
2024,AR,02,R
2024,AR,03,R
2024,AR,04,R
2024,AZ,01,R
2024,AZ,02,R
2024,AZ,03,D
2024,AZ,04,D
2024,AZ,05,R
2024,AZ,06,R
2024,AZ,07,D
2024,AZ,08,R
2024,AZ,09,R
2024,CA,01,R
2024,CA,02,D
2024,CA,03,R
2024,CA,04,D
2024,CA,05,R
2024,CA,06,D
2024,CA,07,D
2024,CA,08,D
2024,CA,09,D
2024,CA,10,D
2024,CA,11,D
2024,CA,12,D
2024,CA,13,D
2024,CA,14,D
2024,CA,15,D
2024,CA,16,D
2024,CA,17,D
2024,CA,18,D
2024,CA,19,D
2024,CA,20,R
2024,CA,21,D
2024,CA,22,R
2024,CA,23,R
2024,CA,24,D
2024,CA,25,D
2024,CA,26,D
2024,CA,27,D
2024,CA,28,D
2024,CA,29,D
2024,CA,30,D
2024,CA,31,D
2024,CA,32,D
2024,CA,33,D
2024,CA,34,D
2024,CA,35,D
2024,CA,36,D
2024,CA,37,D
2024,CA,38,D
2024,CA,39,D
2024,CA,40,R
2024,CA,41,R
2024,CA,42,D
2024,CA,43,D
2024,CA,44,D
2024,CA,45,D
2024,CA,46,D
2024,CA,47,D
2024,CA,48,R
2024,CA,49,D
2024,CA,50,D
2024,CA,51,D
2024,CA,52,D
2024,CO,01,D
2024,CO,02,D
2024,CO,03,R
2024,CO,04,R
2024,CO,05,R
2024,CO,06,D
2024,CO,07,D
2024,CO,08,R
2024,CT,01,D
2024,CT,02,D
2024,CT,03,D
2024,CT,04,D
2024,CT,05,D
2024,DE,01,D
2024,FL,01,R
2024,FL,02,R
2024,FL,03,R
2024,FL,04,R
2024,FL,05,R
2024,FL,06,R
2024,FL,07,R
2024,FL,08,R
2024,FL,09,D
2024,FL,10,D
2024,FL,11,R
2024,FL,12,R
2024,FL,13,R
2024,FL,14,D
2024,FL,15,R
2024,FL,16,R
2024,FL,17,R
2024,FL,18,R
2024,FL,19,R
2024,FL,20,D
2024,FL,21,R
2024,FL,22,D
2024,FL,23,D
2024,FL,24,D
2024,FL,25,D
2024,FL,26,R
2024,FL,27,R
2024,FL,28,R
2024,GA,01,R
2024,GA,02,D
2024,GA,03,R
2024,GA,04,D
2024,GA,05,D
2024,GA,06,D
2024,GA,07,R
2024,GA,08,R
2024,GA,09,R
2024,GA,10,R
2024,GA,11,R
2024,GA,12,R
2024,GA,13,D
2024,GA,14,R
2024,GU,01,R
2024,HI,01,D
2024,HI,02,D
2024,IA,01,R
2024,IA,02,R
2024,IA,03,R
2024,IA,04,R
2024,ID,01,R
2024,ID,02,R
2024,IL,01,D
2024,IL,02,D
2024,IL,03,D
2024,IL,04,D
2024,IL,05,D
2024,IL,06,D
2024,IL,07,D
2024,IL,08,D
2024,IL,09,D
2024,IL,10,D
2024,IL,11,D
2024,IL,12,R
2024,IL,13,D
2024,IL,14,D
2024,IL,15,R
2024,IL,16,R
2024,IL,17,D
2024,IN,01,D
2024,IN,02,R
2024,IN,03,R
2024,IN,04,R
2024,IN,05,R
2024,IN,06,R
2024,IN,07,D
2024,IN,08,R
2024,IN,09,R
2024,KS,01,R
2024,KS,02,R
2024,KS,03,D
2024,KS,04,R
2024,KY,01,R
2024,KY,02,R
2024,KY,03,D
2024,KY,04,R
2024,KY,05,R
2024,KY,06,R
2024,MA,01,D
2024,MA,02,D
2024,MA,03,D
2024,MA,04,D
2024,MA,05,D
2024,MA,06,D
2024,MA,07,D
2024,MA,08,D
2024,MA,09,D
2024,MD,01,R
2024,MD,02,D
2024,MD,03,D
2024,MD,04,D
2024,MD,05,D
2024,MD,06,D
2024,MD,07,D
2024,MD,08,D
2024,ME,01,D
2024,ME,02,D
2024,MI,01,R
2024,MI,02,R
2024,MI,03,D
2024,MI,04,R
2024,MI,05,R
2024,MI,06,D
2024,MI,07,R
2024,MI,08,D
2024,MI,09,R
2024,MI,10,R
2024,MI,11,D
2024,MI,12,D
2024,MI,13,D
2024,MN,01,R
2024,MN,02,D
2024,MN,03,D
2024,MN,04,D
2024,MN,05,D
2024,MN,06,R
2024,MN,07,R
2024,MN,08,R
2024,MO,01,D
2024,MO,02,R
2024,MO,03,R
2024,MO,04,R
2024,MO,05,D
2024,MO,06,R
2024,MO,07,R
2024,MO,08,R
2024,MS,01,R
2024,MS,02,D
2024,MS,03,R
2024,MS,04,R
2024,MT,01,R
2024,MT,02,R
2024,NC,01,D
2024,NC,02,D
2024,NC,03,R
2024,NC,04,D
2024,NC,05,R
2024,NC,06,R
2024,NC,07,R
2024,NC,08,R
2024,NC,09,R
2024,NC,10,R
2024,NC,11,R
2024,NC,12,D
2024,NC,13,R
2024,NC,14,R
2024,ND,01,R
2024,NE,01,R
2024,NE,02,R
2024,NE,03,R
2024,NH,01,D
2024,NH,02,D
2024,NJ,01,D
2024,NJ,02,R
2024,NJ,03,D
2024,NJ,04,R
2024,NJ,05,D
2024,NJ,06,D
2024,NJ,07,R
2024,NJ,08,D
2024,NJ,09,D
2024,NJ,10,D
2024,NJ,11,D
2024,NJ,12,D
2024,NM,01,D
2024,NM,02,D
2024,NM,03,D
2024,NV,01,D
2024,NV,02,R
2024,NV,03,D
2024,NV,04,D
2024,NY,01,R
2024,NY,02,R
2024,NY,03,D
2024,NY,04,D
2024,NY,05,D
2024,NY,06,D
2024,NY,07,D
2024,NY,08,D
2024,NY,09,D
2024,NY,10,D
2024,NY,11,R
2024,NY,12,D
2024,NY,13,D
2024,NY,14,D
2024,NY,15,D
2024,NY,16,D
2024,NY,17,R
2024,NY,18,D
2024,NY,19,D
2024,NY,20,D
2024,NY,21,R
2024,NY,22,D
2024,NY,23,R
2024,NY,24,R
2024,NY,25,D
2024,NY,26,D
2024,OH,01,D
2024,OH,02,R
2024,OH,03,D
2024,OH,04,R
2024,OH,05,R
2024,OH,06,R
2024,OH,07,R
2024,OH,08,R
2024,OH,09,D
2024,OH,10,R
2024,OH,11,D
2024,OH,12,R
2024,OH,13,D
2024,OH,14,R
2024,OH,15,R
2024,OK,01,R
2024,OK,02,R
2024,OK,03,R
2024,OK,04,R
2024,OK,05,R
2024,OR,01,D
2024,OR,02,R
2024,OR,03,D
2024,OR,04,D
2024,OR,05,D
2024,OR,06,D
2024,PA,01,R
2024,PA,02,D
2024,PA,03,D
2024,PA,04,D
2024,PA,05,D
2024,PA,06,D
2024,PA,07,R
2024,PA,08,R
2024,PA,09,R
2024,PA,10,R
2024,PA,11,R
2024,PA,12,D
2024,PA,13,R
2024,PA,14,R
2024,PA,15,R
2024,PA,16,R
2024,PA,17,D
2024,PR,01,O
2024,RI,01,D
2024,RI,02,D
2024,SC,01,R
2024,SC,02,R
2024,SC,03,R
2024,SC,04,R
2024,SC,05,R
2024,SC,06,D
2024,SC,07,R
2024,SD,01,R
2024,TN,01,R
2024,TN,02,R
2024,TN,03,R
2024,TN,04,R
2024,TN,05,R
2024,TN,06,R
2024,TN,07,R
2024,TN,08,R
2024,TN,09,D
2024,TX,01,R
2024,TX,02,R
2024,TX,03,R
2024,TX,04,R
2024,TX,05,R
2024,TX,06,R
2024,TX,07,D
2024,TX,08,R
2024,TX,09,D
2024,TX,10,R
2024,TX,11,R
2024,TX,12,R
2024,TX,13,R
2024,TX,14,R
2024,TX,15,R
2024,TX,16,D
2024,TX,17,R
2024,TX,18,D
2024,TX,19,R
2024,TX,20,D
2024,TX,21,R
2024,TX,22,R
2024,TX,23,R
2024,TX,24,R
2024,TX,25,R
2024,TX,26,R
2024,TX,27,R
2024,TX,28,D
2024,TX,29,D
2024,TX,30,D
2024,TX,31,R
2024,TX,32,D
2024,TX,33,D
2024,TX,34,D
2024,TX,35,D
2024,TX,36,R
2024,TX,37,D
2024,TX,38,R
2024,UT,01,R
2024,UT,02,R
2024,UT,03,R
2024,UT,04,R
2024,VA,01,R
2024,VA,02,R
2024,VA,03,D
2024,VA,04,D
2024,VA,05,R
2024,VA,06,R
2024,VA,07,D
2024,VA,08,D
2024,VA,09,R
2024,VA,10,D
2024,VA,11,D
2024,VI,01,D
2024,VT,01,D
2024,WA,01,D
2024,WA,02,D
2024,WA,03,D
2024,WA,04,R
2024,WA,05,R
2024,WA,06,D
2024,WA,07,D
2024,WA,08,D
2024,WA,09,D
2024,WA,10,D
2024,WI,01,R
2024,WI,02,D
2024,WI,03,R
2024,WI,04,D
2024,WI,05,R
2024,WI,06,R
2024,WI,07,R
2024,WI,08,R
2024,WV,01,R
2024,WV,02,R
2024,WY,01,R
